food_id,source,food_item,edible_part_percentage,water_g,kilojoules_kj,kilocalories_kcal,fat_g,sat_fa_g,trans_fa_g,mu_fa_g,pu_fa_g,cholesterol_mg,carbo_g,starch_g,mono_di_g,sugar_g,dietary_fibre,protein_g,salt_g,alcohol_g,retinol_mg,beta_carotene_mg,vitamin_a_are,vitamin_d_mg,vitamin_e_alfa_te,thiamin_mg,riboflavin_mg,niacin_mg,vitamin_b6_mg,folate_mg,vitamin_b12_mg,vitamin_c_mg,calcium_mg,iron_mg,sodium_mg,potassium_mg,magnesium_mg,zinc_mg,selenium_mg,copper_mg,phosphorus_mg,iodine_mg
18-029,UK,Beef fore-rib/rib-roast raw lean and fat,1,61.4,1052,253,19.8,8.9,0.8,0.4,0.1,59,0,0,0.8,0,,18.8,-,0,Tr,6,-,0.4,0.12,0.09,0.21,4.1,0.43,16,2,0,5,1.5,52,290,19,2.9,6,0.03,170,10
18-026,UK,Beef flank pot-roasted lean,1,53.7,1059,253,14,5.7,0.5,7.2,0.6,91,0,0,0,0,,31.8,-,0,Tr,8,-,0.7,0.04,0.04,0.19,3,0.23,16,3,0,7,2.1,51,250,20,6.9,10,Tr,190,10
18-043,UK,Beef rump steak raw lean,1,72.7,526,125,4.1,1.7,0.1,1,0,59,0,0,0,0,,22,-,0,Tr,Tr,-,0.5,0.05,0.1,0.25,5.4,0.66,16,2,0,4,2.1,60,370,23,3.8,7,0.04,210,11
18-024,UK,Beef flank raw lean,1,68.8,730,175,9.3,3.8,0.3,4.1,1.5,58,0,0,14.5,0,,22.7,-,0,Tr,Tr,-,0.5,0.15,0.1,0.25,5.3,0.54,16,2,0,5,1.8,64,350,23,3.6,7,0.03,210,10
18-034,UK,Beef fore-rib/rib-roast roasted lean and fat,1,49.8,1250,300,20.4,9.2,0.8,4.3,0,83,0,0,0,0,,29.1,-,0,Tr,6,-,0.6,0.19,0.06,0.17,4.5,0.36,19,3,0,8,1.8,54,320,20,6.1,10,Tr,190,12
18-025,UK,Beef flank raw lean and fat,1,60.2,1105,266,20.8,8.7,0.8,0,0,60,0,0,0,0,,19.7,-,0,Tr,Tr,-,0.4,0.13,0.09,0.22,4.3,0.45,16,2,0,5,1.5,54,300,19,3,6,0.03,170,10
18-028,UK,Beef fore-rib/rib-roast raw lean,1,71.7,606,145,6.5,2.9,0.2,0,0,56,0,0,0,0,,21.5,-,0,Tr,8,-,0.5,0.14,0.1,0.24,5.1,0.52,15,2,0,5,1.7,61,340,22,3.5,7,0.03,200,10
18-027,UK,Beef flank pot-roasted lean and fat,0.98,47.4,1286,309,22.3,9.1,0.85,0,0,88,0,0,0,0,,27.1,-,0,Tr,6,-,0.5,0.06,0.04,0.18,2.6,0.22,17,2,0,7,1.8,45,230,18,5.5,8,Tr,160,10
18-030,UK,Beef fore-rib/rib-roast microwaved lean,1,52,1017,243,11.4,5,0.4,0,0,85,0,0,0.3,0,,35,-,0,Tr,8,-,0.8,0.01,0.05,0.26,4.8,0.34,14,3,0,8,2.8,60,290,23,6.3,12,0.04,220,13
18-031,UK,Beef fore-rib/rib-roast microwaved lean and fat,1,46.8,1275,306,20.5,9.2,0.8,0,0,87,0,0,0,0,,30.4,-,0,Tr,6,-,0.6,0.02,0.05,0.24,4.1,0.31,16,3,0,7,2.4,54,270,21,5.2,7,0.04,190,13
18-032,UK,Beef fore-rib/rib-roast microwaved lean and fat weighed with bone,0.83,38.8,1057,254,17,7.7,0.7,0,0,72,0,0,0,0,,25.2,-,0,Tr,5,-,0.5,0.02,0.04,0.2,3.4,0.26,13,2,0,6,2,45,220,17,4.3,8,0.03,160,11
18-033,UK,Beef fore-rib/rib-roast roasted lean,1,55.9,988,236,11.4,5.1,0.4,0,0,81,0,0,0,0,,33.3,-,0,Tr,8,-,0.8,0.22,0.06,0.16,5.3,0.4,18,3,0,9,2,57,360,23,7.4,11,Tr,220,12
18-331,UK,Chicken meat average roasted,1,65.3,742,177,7.5,2.1,0.1,0.1,0,105,0,0,0,0,,27.3,-,0,11,Tr,-,0.2,0.23,0.07,0.16,9.2,0.36,10,Tr,0,11,0.7,80,330,26,1.5,16,0.1,220,7
18-332,UK,Chicken skin dry roasted/grilled,1,31.1,2070,501,46.1,12.9,0.6,0.7,1,170,0,0,0.6,0,,21.5,-,0,N,Tr,-,1,N,N,N,N,N,N,N,0,16,1.3,80,260,26,1.2,N,0.05,210,N
18-329,UK,Chicken dark meat roasted,1,63.9,819,196,10.9,2.9,0.08,M,M,120,0,0,8,0,,24.4,-,0,24,Tr,-,0.1,0.23,0.07,0.11,6.2,0.27,10,1,0,17,0.8,100,300,23,2.2,17,0.08,200,6
18-333,UK,Chicken skin moist roasted/grilled,1,41.6,1867,452,42.6,12,0.6,M,M,135,0,0,M,0,,17,-,0,N,Tr,-,0.6,N,N,N,N,N,N,N,0,12,1,80,240,20,0.9,N,0.04,170,N
18-328,UK,Chicken portions deep-fried meat and skin weighed with bone,0.69,38.2,745,179,11.6,3.2,0.2,M,M,94,0,0,M,0,,18.6,-,0,19,Tr,-,0.2,0.22,0.04,0.15,5.1,0.23,10,Tr,0,10,0.7,110,210,17,1.3,13,0.07,150,6
18-330,UK,Chicken light meat roasted,1,66.9,645,153,3.6,1,0.05,M,M,82,0,0,M,0,,30.2,-,0,Tr,Tr,-,0.3,0.31,0.07,0.23,12.6,0.54,10,Tr,0,7,0.4,60,360,30,0.8,14,0.17,250,7
18-327,UK,Chicken portions deep-fried meat and skin,1,55.5,1079,259,16.8,4.6,0.3,0,0,135,0,0,71,0,,26.9,-,0,28,Tr,-,0.3,0.32,0.06,0.22,7.5,0.34,14,1,0,15,1,150,310,25,2,18,0.11,220,8
18-325,UK,Chicken breast grilled meat and skin,1,64.8,728,173,6.4,0.9,Tr,0.8,0.1,90,0,0,80,0,,28.9,-,0,5,Tr,-,0.2,0.12,0.1,0.19,13.6,0.4,5,Tr,0,7,0.6,61,400,33,0.8,15,0.06,270,6
18-324,UK,Chicken breast grilled with skin meat only,1,68,621,147,3.1,0.9,Tr,0.3,0,84,0,0,64.2,0,,29.8,-,0,Tr,Tr,-,0.1,0.12,0.1,0.2,14.3,0.42,5,Tr,0,7,0.5,60,410,34,0.8,15,0.06,280,6
18-334,UK,Chicken drumsticks roasted meat only,1,66.2,640,152,5.1,1.4,Tr,M,M,135,0,0,M,0,,26.6,-,0,20,Tr,-,0.2,0.22,0.09,0.15,5.5,0.19,13,1,0,16,0.9,170,260,25,2.5,17,0.1,210,7
18-347,UK,Whole chicken corn-fed roasted meat and skin weighed with bone,0.6,37,537,129,7.9,2.7,0.1,M,M,65,0,0,M,0,,14.4,-,0,10,Tr,-,0.2,0.1,0.04,0.11,5.2,0.22,4,Tr,0,6,0.5,55,180,15,0.8,9,0.04,130,4
18-323,UK,Chicken breast grilled without skin meat only,1,66.6,626,148,2.2,0.6,0.03,M,M,94,0,0,M,0,,32,-,0,Tr,Tr,-,0.3,0.17,0.14,0.13,15.8,0.63,6,Tr,0,6,0.4,55,460,36,0.8,16,0.04,310,7
18-322,UK,Chicken wing quarter casseroled meat and skin weighed with bone,0.67,42.9,588,141,8.4,2.3,0.1,M,M,66,0,0,M,0,,16.3,-,0,11,Tr,-,0.1,0.11,0.04,0.08,4.7,0.19,4,Tr,0,10,0.4,40,160,14,0.9,9,0.05,120,5
18-326,UK,Chicken breast strips stir-fried,1,65.9,677,161,4.6,N,N,M,M,87,0,0,M,0,,29.7,-,0,Tr,Tr,-,0.2,N,0.11,0.16,14.4,0.44,5,Tr,0,6,0.5,61,420,33,0.8,15,0.08,280,7
18-342,UK,Whole chicken roasted meat and skin weighed with bone,0.63,38.6,575,138,7.9,2.2,0.1,0.3,0.9,71,0,0,5.7,0,,16.6,-,0,11,Tr,-,0.2,0.13,0.04,0.09,5.5,0.21,6,Tr,0,7,0.4,50,200,16,0.9,9,0.06,140,4
18-311,UK,Chicken drumsticks casseroled meat and skin,1,63.7,905,217,14.2,3.8,0.2,1.2,0.9,125,0,0,33.4,0,,22.3,-,0,27,Tr,-,0.2,0.35,0.05,0.12,5,0.21,8,Tr,0,30,1.1,75,200,18,1.9,15,0.07,170,7
18-321,UK,Chicken wing quarter casseroled meat and skin,1,64,877,210,12.5,3.5,0.1,1.1,1.5,99,0,0,14.1,0,,24.4,-,0,16,Tr,-,0.2,0.16,0.06,0.12,7,0.29,6,Tr,0,15,0.6,60,230,21,1.3,13,0.07,180,7
18-488,UK,Chicken meat only average raw,1,75.1,457,108,2.1,0.6,Tr,1.6,0.5,90,0,0,7.2,0,,22.3,-,0,11,Tr,-,0.1,0.15,0.14,0.18,7.8,0.38,19,Tr,0,6,0.7,77,380,26,1.2,13,0.03,160,6
18-451,UK,Chicken fried meat only takeaway,,,,,9.7,,0.19,1.4,0.6,,,,2,,,,-,,,,-,,,,,,,,,,,,,,,,,,,
19-118,UK,Chicken breast in crumbs chilled fried,1,53.2,1013,242,12.7,2.1,0.4,1.5,0.9,-33,14.8,14,2,0.8,,18,-,0,Tr,Tr,-,N,-0.61,-0.11,-0.06,7.6,-0.49,-6,Tr,0,-21,-0.1,-420,-280,-24,-0.5,N,-0.06,-180,N
18-346,UK,Whole chicken corn-fed roasted meat and skin,1,61.7,896,215,13.2,3.8,0.1,1.5,1,110,0,0,1.8,0,,24,-,0,16,Tr,-,0.3,0.17,0.07,0.18,8.7,0.37,7,Tr,0,10,0.8,90,300,25,1.4,15,0.07,210,7
18-345,UK,Chicken corn-fed roasted meat only,1,66.7,690,164,7.2,2.1,Tr,0.5,0.1,99,0,0,3.1,0,,24.9,-,0,8,Tr,-,0.2,0.17,0.07,0.19,9.3,0.41,8,Tr,0,9,0.7,90,310,25,1.5,15,0.07,210,6
18-343,UK,Chicken corn-fed roasted dark meat only,1,66.1,772,185,9.8,2.8,Tr,1.6,0.8,120,0,0,1.9,0,,24,-,0,16,Tr,-,0.2,0.2,0.07,0.25,6.8,0.29,6,Tr,0,9,1,95,290,22,2.1,16,0.08,200,6
18-335,UK,Chicken drumsticks roasted meat and skin,1,63,775,185,9.1,2.5,0.1,1.8,0.8,135,0,0,2.7,0,,25.8,-,0,24,Tr,-,0.2,0.21,0.09,0.14,5.5,0.19,12,1,0,15,1,130,280,25,2.3,17,0.09,210,7
18-341,UK,Whole chicken roasted meat and skin,1,61.3,910,218,12.5,3.4,0.1,1.2,0.6,110,0,0,7,0,,26.3,-,0,18,Tr,-,0.3,0.21,0.07,0.15,8.7,0.34,9,Tr,0,11,0.7,80,320,26,1.5,15,0.09,220,7
18-340,UK,Chicken wing quarter roasted meat and skin weighed with bone,0.53,31.7,500,120,7.5,2.1,0.1,1.2,0.6,53,0,0,6.6,0,,13.1,-,0,7,Tr,-,0.2,0.14,0.03,0.09,5.3,0.13,3,Tr,0,6,0.3,55,140,13,0.6,8,0.02,110,4
18-339,UK,Chicken wing quarter roasted meat and skin,1,59.9,943,226,14.1,3.9,0.2,9.9,5,100,0,0,55.9,0,,24.8,-,0,13,Tr,-,0.4,0.27,0.06,0.17,10,0.25,6,Tr,0,11,0.6,100,260,24,1.1,15,0.04,200,7
18-338,UK,Chicken leg quarter roasted meat and skin weighed with bone,0.51,31.1,500,120,8.6,2.3,0.1,9.9,5,60,0,0,51.9,0,,10.7,-,0,13,Tr,-,0.1,0.12,0.04,0.14,2.5,0.2,6,Tr,0,6,0.4,50,120,10,0.9,8,0.03,90,4
18-337,UK,Chicken leg quarter roasted meat and skin,1,60.9,981,236,16.9,4.6,0.2,2.2,1.2,115,0,0,1.7,0,,20.9,-,0,26,Tr,-,0.2,0.23,0.07,0.28,5,0.4,11,1,0,12,0.8,95,230,20,1.7,16,0.06,180,7
18-336,UK,Chicken drumsticks roasted meat and skin weighed with bone,0.63,39.7,486,116,5.7,1.5,Tr,4.4,2.2,86,0,0,26.6,0,,16.2,-,0,15,Tr,-,0.1,0.13,0.06,0.09,3.5,0.12,8,Tr,0,9,0.6,80,180,16,1.4,11,0.06,130,4
18-344,UK,Chicken corn-fed roasted light meat only,1,67.4,595,141,4.2,1.2,Tr,1,0.5,76,0,0,6.1,0,,25.8,-,0,Tr,Tr,-,0.2,0.14,0.06,0.13,12,0.54,10,Tr,0,9,0.4,90,330,28,0.8,13,0.06,230,6
18-302,UK,Chicken corn-fed raw skin only,1,39.8,2120,514,52.7,15.2,0.3,5.3,2.6,140,0,0,20.6,0,,10.1,-,0,165,Tr,-,N,N,N,N,N,N,N,N,0,6,0.6,50,130,9,0.7,N,0.02,95,5
18-313,UK,Chicken leg quarter casseroled meat only,1,66.9,736,176,8.4,2.3,0.1,1.2,0.6,115,0,0,4.7,0,,25,-,0,15,Tr,-,0.1,0.31,0.05,0.13,6.1,0.25,8,Tr,0,26,0.9,75,220,20,1.8,15,0.07,190,6
18-320,UK,Chicken wing quarter casseroled meat only,1,67.7,690,164,6.3,1.7,0.1,4.6,2.3,97,0,0,26.1,0,,26.9,-,0,5,Tr,-,0.1,0.16,0.06,0.13,7.8,0.33,7,Tr,0,15,0.6,65,250,23,1.3,14,0.06,200,7
18-289,UK,Chicken dark meat raw,1,75.8,459,109,2.8,0.8,0.02,1,0.5,105,0,0,6,0,,20.9,-,0,20,Tr,-,0.1,0.17,0.14,0.22,5.6,0.28,9,1,0,7,0.8,90,390,24,1.7,14,0.02,110,6
18-290,UK,Chicken light meat raw,1,74.2,449,106,1.1,0.3,0.01,4.3,2.1,70,0,0,29.6,0,,24,-,0,Tr,Tr,-,0.2,0.13,0.14,0.14,10.7,0.51,14,Tr,0,5,0.5,60,370,29,0.7,12,0.05,220,6
18-292,UK,Chicken skin raw,1,42.7,1953,474,48.3,13.6,0.67,1,0.5,135,0,0,6.8,0,,9.7,-,0,64,Tr,-,1.9,0.15,0.04,0.44,2.7,0.08,4,1,0,8,0.6,50,130,9,0.7,9,0.1,91,16
18-293,UK,Chicken leg quarter raw meat and skin,1,68.1,803,193,13.3,3.6,0.1,4.3,1.9,110,0,0,22.1,0,,18.3,-,0,30,Tr,-,0.5,0.17,0.12,0.27,4.9,0.23,8,1,0,7,0.8,80,330,21,1.4,13,0.04,110,8
18-294,UK,Chicken leg quarter raw meat and skin weighed with bone,0.69,47,555,133,9.2,2.5,0.1,0.7,0.3,77,0,0,3.8,0,,12.6,-,0,21,Tr,-,0.4,0.12,0.08,0.19,3.4,0.16,5,Tr,0,5,0.5,55,230,14,1,9,0.03,75,5
18-295,UK,Chicken wing quarter raw meat and skin,1,67,804,193,12.4,3.5,0.2,3.2,2,89,0,0,16.5,0,,20.3,-,0,17,Tr,-,0.6,0.14,0.12,0.22,8.3,0.38,11,Tr,0,6,0.6,60,320,24,0.8,12,0.06,180,8
18-296,UK,Chicken wing quarter raw meat and skin weighed with bone,0.66,44.2,531,127,8.2,2.3,0.1,0.7,0.5,59,0,0,3.8,0,,13.4,-,0,11,Tr,-,0.4,0.09,0.08,0.14,5.5,0.25,7,Tr,0,4,0.4,40,210,16,0.5,8,0.04,120,5
18-297,UK,Whole chicken raw,1,66.8,835,201,13.8,3.8,0.2,7.1,4,100,0,0,30.5,0,,19.1,-,0,25,Tr,-,0.6,0.15,0.11,0.25,6.5,0.3,9,Tr,0,7,0.7,70,320,22,1.1,12,0.05,140,8
18-298,UK,Whole chicken raw weighed with bone,0.65,43.4,544,131,9,2.5,0.1,1.6,0.9,66,0,0,7,0,,12.4,-,0,16,Tr,-,0.4,0.1,0.07,0.16,4.2,0.2,6,Tr,0,4,0.4,45,210,14,0.7,8,0.03,90,5
18-299,UK,Chicken corn-fed raw dark meat only,1,72.5,599,143,7.2,2.1,0.03,7.3,4,100,0,0,23,0,,19.5,-,0,31,Tr,-,0.5,0.05,0.09,0.22,5.9,0.34,6,1,0,7,0.9,80,300,23,1.6,14,0.05,200,5
18-301,UK,Chicken corn-fed raw meat only,1,73,541,129,4.8,1.4,Tr,1.7,0.9,85,0,0,5.3,0,,21.4,-,0,22,Tr,-,0.5,0.13,0.08,0.16,8.9,0.57,8,Tr,0,8,0.6,85,320,26,1.2,13,0.07,210,5
18-303,UK,Whole chicken corn-fed raw,1,65.3,908,218,15.9,4.6,0.1,7.4,4.1,98,0,0,27.3,0,,18.8,-,0,55,Tr,-,0.5,0.13,0.07,0.13,7.5,0.46,7,1,0,8,0.6,80,270,22,1.1,12,0.06,190,5
18-310,UK,Chicken drumsticks casseroled meat only,1,66.5,772,185,9.7,2.6,0.1,1.7,0.9,135,0,0,6.3,0,,24.3,-,0,21,Tr,-,Tr,0.6,0.06,0.09,5.1,0.22,9,Tr,0,30,1.3,70,220,21,2.2,17,0.06,180,7
18-319,UK,Chicken thighs diced casseroled meat only,1,65.6,756,180,8.6,2.4,Tr,0.7,1.9,130,0,0,5.5,0,,25.6,-,0,20,Tr,-,0.2,0.12,0.05,0.15,3.4,0.18,6,1,0,14,1,40,150,19,2.1,17,0.15,150,7
18-318,UK,Chicken thighs casseroled meat and skin weighed with bone,0.83,51.8,802,193,13.5,3.7,0.2,0.1,0.2,100,0,0,0.6,0,,17.8,-,0,25,Tr,-,0.2,0.28,0.04,0.09,4.1,0.17,7,Tr,0,22,0.8,60,140,13,1.5,12,0.06,140,6
18-317,UK,Chicken thighs casseroled meat and skin,1,62.4,969,233,16.3,4.4,0.2,0,0,120,0,0,10.8,0,,21.5,-,0,30,Tr,-,0.2,0.34,0.05,0.11,4.9,0.2,8,Tr,0,26,1,70,170,16,1.8,15,0.07,170,7
18-316,UK,Chicken skin casseroled,1,48.6,1680,407,39.3,11,0.5,0,0.1,105,0,0,11.6,0,,13.4,-,0,N,Tr,-,0.7,N,N,N,N,N,N,N,0,17,1,55,150,14,1,N,0.09,130,N
18-315,UK,Chicken leg quarter casseroled meat and skin weighed with bone,0.63,40.1,570,137,8.8,2.4,0.1,0,0,72,0,0,11,0,,14.4,-,0,14,Tr,-,0.1,0.18,0.03,0.08,3.6,0.14,4,Tr,0,15,0.6,45,130,12,1.1,9,0.04,110,4
18-300,UK,Chicken corn-fed raw light meat only,1,73.4,496,118,2.8,0.8,0.01,0.1,0.1,70,0,0,11.9,0,,23,-,0,14,Tr,-,0.5,0.19,0.07,0.11,11.5,0.77,10,Tr,0,9,0.4,90,330,28,0.8,12,0.09,230,5
18-312,UK,Chicken drumsticks casseroled meat and skin weighed with bone,0.65,41.4,587,141,9.2,2.6,0.1,0,0.2,80,0,0,12.1,0,,14.5,-,0,18,Tr,-,0.1,0.23,0.03,0.08,3.2,0.14,5,Tr,0,20,0.7,50,130,12,1.2,10,0.04,110,5
18-304,UK,Whole chicken corn-fed raw weighed with bone,0.65,42.4,589,142,10.3,3,0.1,0,0,64,0,0,10.8,0,,12.2,-,0,36,Tr,-,0.3,0.08,0.04,0.08,4.9,0.3,4,Tr,0,5,0.3,50,180,14,0.7,8,0.04,120,3
18-309,UK,Chicken breast casseroled meat and skin weighed with bone,0.9,59.2,693,165,7.6,2.1,0.1,0,0.1,83,0,0,11,0,,24.2,-,0,5,Tr,-,0.1,0.06,0.05,0.12,7.5,0.31,5,Tr,0,9,0.4,55,240,22,1,13,0.05,180,7
18-308,UK,Chicken breast casseroled meat and skin,1,65.8,772,184,8.5,2.4,0.1,0,0.1,92,0,0,11,0,,26.9,-,0,6,Tr,-,0.1,0.07,0.06,0.13,8.3,0.34,6,Tr,0,10,0.5,60,260,24,1.1,14,0.06,200,8
18-307,UK,Chicken breast casseroled meat only,1,67.7,675,160,5.2,1.5,0.1,0,0.1,90,0,0,12,0,,28.4,-,0,Tr,Tr,-,0.1,0.07,0.06,0.13,8.8,0.36,6,Tr,0,9,0.5,60,270,25,1.1,13,0.06,210,8
18-306,UK,Poussin raw meat and skin weighed with bone,0.58,38.7,488,117,8.1,2.2,0.1,0,0.2,58,0,0,13.1,0,,11.1,-,0,14,Tr,-,0.3,0.09,0.06,0.14,3.8,0.18,5,Tr,0,4,0.3,40,180,13,0.6,7,0.03,85,5
18-305,UK,Poussin raw meat and skin,1,66.8,839,202,13.9,3.8,0.2,,,100,0,0,,0,,19.1,-,0,24,Tr,-,0.6,0.15,0.11,0.25,6.6,0.31,9,Tr,0,7,0.6,70,320,22,1.1,12,0.05,150,8
18-314,UK,Chicken leg quarter casseroled meat and skin,1,63.6,904,217,13.9,3.8,0.2,,,115,0,0,,0,,22.9,-,0,23,Tr,-,0.2,0.28,0.05,0.12,5.7,0.23,7,Tr,0,24,0.9,70,210,19,1.7,14,0.07,180,6
18-489,UK,Duck raw meat only,1,74.8,575,137,6.5,2,0.1,,,110,0,0,,0,,19.7,-,0,-24,Tr,-,N,0.02,0.36,0.45,5.3,0.34,25,3,0,12,2.4,110,290,19,1.9,22,0.34,200,N
18-495,UK,Duck raw meat only weighed with fat skin and bone,0.28,20.9,160,38,1.8,0.6,Tr,,,30,0,0,,0,,5.5,-,0,-7,Tr,-,N,Tr,0.1,0.13,1.5,0.1,7,1,0,3,0.7,31,81,5,1,6,0.1,56,N
18-371,UK,Duck raw meat fat and skin,1,49.7,1603,388,37.3,10.7,0.4,,,72,0,0,,0,,13.1,-,0,-51,Tr,-,N,N,0.14,0.51,3.5,0.33,7,2,0,8,1.3,73,190,14,1.3,N,0.18,120,N
18-490,UK,Duck crispy chinese style,1,44,1375,331,24.2,-7.2,-0.2,,,-63,0.3,0,,0,0,27.9,-,0,9,Tr,-,1,2.17,0.09,0.39,3.5,0.15,-15,2.8,0,-22,3.98,453,292,25,2.8,-22,0.3,257,N
18-373,UK,Duck roasted meat only weighed with fat skin and bone,0.21,13,172,41,2.2,0.7,Tr,,,25,0,0,,0,,5.3,-,0,N,N,-,N,Tr,0.06,0.1,1.1,0.05,2,1,0,3,0.6,20,57,4,0.6,-5,0.07,42,N
18-372,UK,Duck roasted meat only,1,62.1,815,195,10.4,3.3,0.1,,,115,0,0,,0,,25.3,-,0,N,N,-,N,0.02,0.26,0.47,5.1,0.25,10,3,0,13,2.7,96,270,20,2.6,-22,0.31,200,N
18-374,UK,Duck roasted meat fat and skin,1,42.6,1750,423,38.1,11.4,0.4,,,99,0,0,,0,,20,-,0,N,N,-,N,N,0.18,0.51,3.8,0.31,15,2,0,22,1.7,87,220,17,2.2,-22,0.23,180,N
18-375,UK,Goose raw meat fat and skin,1,50.2,1494,361,32.8,-9.5,Tr,,,-80,0,0,,0,,16.5,-,0,-17,Tr,-,N,N,0.12,0.3,3.6,0.35,8,2,0,7,2.2,61,270,17,1.7,N,0.14,160,N
18-376,UK,Goose roasted meat fat and skin,1,51.1,1252,301,21.2,-6.6,Tr,,,-91,0,0,,0,,27.5,-,0,-21,Tr,-,N,N,0.12,0.51,4.6,0.42,12,2,0,10,3.3,80,320,23,2.6,N,0.15,220,N
18-377,UK,Grouse roasted meat only,1,69,543,128,2,0.5,Tr,,,N,0,0,,0,,27.6,-,0,N,N,-,N,N,0.19,0.8,7,0.64,37,1,0,45,4.6,110,380,32,1.6,-20,0.34,260,N
18-378,UK,Grouse roasted meat only weighed with bone,0.46,31.7,249,59,0.9,0.2,Tr,,,N,0,0,,0,,12.7,-,0,N,N,-,N,N,0.08,0.37,3.2,0.29,17,Tr,0,21,2.1,51,180,15,0.8,-9,0.16,120,N
18-379,UK,Hare stewed meat only,1,60.7,804,192,8,N,Tr,,,N,0,0,,0,,29.9,-,0,N,N,-,N,N,N,N,N,N,N,N,0,21,10.8,40,210,22,N,N,N,250,N
18-380,UK,Hare stewed meat only weighed with bone,0.73,44.3,585,139,5.8,N,Tr,,,N,0,0,,0,,21.8,-,0,N,N,-,N,N,N,N,N,N,N,N,0,15,7.9,29,150,16,N,N,N,180,N
18-106,UK,Lamb best end neck cutlets barbecued lean and fat weighed with bone,0.72,35,1023,246,19.6,9.5,1.6,,,71,0,0,,0,,17.5,-,0,6,Tr,-,0.4,0.11,0.1,0.13,4.2,0.27,6,1,0,14,1.3,57,250,17,2.1,3,0.05,150,4
18-111,UK,Lamb breast raw lean,1,66,748,179,11.2,5.2,1,,,76,0,0,,0,,19.6,-,0,9,Tr,-,0.4,0.34,0.09,0.16,5,0.19,7,2,0,8,1.2,86,290,20,3.5,2,0.09,170,8
18-110,UK,Lamb best end neck cutlets grilled lean and fat weighed with bone,0.72,33.2,1076,259,21,10.4,1.8,,,76,0,0,,0,,17.6,-,0,7,Tr,-,0.4,0.11,0.1,0.14,4.3,0.23,3,1,0,14,1.2,58,250,17,2.1,3,0.06,150,4
18-100,UK,Lamb average trimmed fat cooked,1,28.3,2345,568,56.3,28.4,5.3,,,100,0,0,,0,,15.4,-,0,29,Tr,-,0.5,0.28,0.09,0.17,3.6,0.2,4,1,0,11,1.1,72,260,18,1.5,4,0.05,160,6
18-109,UK,Lamb best end neck cutlets grilled lean and fat,1,46.1,1523,367,29.9,14.5,2.5,,,105,0,0,,0,,24.5,-,0,9,Tr,-,0.6,0.16,0.14,0.19,6,0.32,4,2,0,19,1.7,81,340,24,2.9,4,0.09,210,6
18-108,UK,Lamb best end neck cutlets grilled lean weighed with fat and bone,0.48,27.6,477,114,6.6,3.1,0.5,,,48,0,0,,0,,13.7,-,0,Tr,Tr,-,0.3,0.05,0.08,0.09,3.4,0.19,2,1,0,11,0.9,40,180,12,1.7,2,0.05,110,3
18-107,UK,Lamb best end neck cutlets grilled lean,1,57.4,995,238,13.8,6.5,1.1,,,100,0,0,,0,,28.5,-,0,Tr,Tr,-,0.6,0.1,0.16,0.19,7,0.4,4,3,0,23,1.9,84,370,26,3.6,4,0.11,230,6
18-112,UK,Lamb breast raw lean and fat,1,54.8,1189,287,24.7,11.9,2.3,,,80,0,0,,0,,16.2,-,0,16,Tr,-,0.4,0.28,0.08,0.14,4.1,0.16,6,2,0,8,1,69,240,16,2.6,2,0.07,140,8
18-105,UK,Lamb best end neck cutlets barbecued lean and fat,1,48.6,1420,342,27.2,13.2,2.2,,,98,0,0,,0,,24.3,-,0,8,Tr,-,0.6,0.16,0.14,0.18,5.8,0.38,9,2,0,20,1.8,80,340,24,2.9,4,0.07,210,6
18-104,UK,Lamb best end neck cutlets barbecued lean weighed with fat and bone,0.51,29.8,502,120,7.1,3.3,0.6,,,50,0,0,,0,,14.1,-,0,Tr,Tr,-,0.3,0.06,0.08,0.1,3.4,0.23,6,1,0,12,1,42,190,13,1.8,2,0.04,120,3
18-103,UK,Lamb best end neck cutlets barbecued lean,1,58.5,985,236,13.9,6.5,1.1,,,98,0,0,,0,,27.7,-,0,Tr,Tr,-,0.6,0.12,0.16,0.19,6.6,0.46,11,3,0,24,2,82,380,26,3.5,4,0.08,230,6
18-113,UK,Lamb breast roasted lean,1,54.4,1138,273,18.5,8.6,1.6,,,95,0,0,,0,,26.7,-,0,Tr,Tr,-,0.6,0.11,0.08,0.19,5.7,0.16,6,3,0,8,1.6,93,330,22,5.1,4,0.07,200,6
18-101,UK,Lamb best end neck cutlets raw lean and fat,1,53.9,1309,316,27.9,13.6,2.3,,,76,0,0,,0,,16.3,-,0,15,Tr,-,0.4,0.07,0.15,0.16,5.1,0.34,11,1,0,11,1,58,250,17,1.9,3,0.05,150,8
18-099,UK,Lamb average extra trimmed fat raw,1,15.4,2967,721,77.2,N,N,,,N,0,0,,0,,6.5,-,0,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
18-098,UK,Lamb average trimmed fat raw,1,34.7,2135,518,51.6,26.3,4.8,,,92,0,0,,0,,13.3,-,0,29,Tr,-,0.5,0.14,0.07,0.12,2.2,0.1,4,1,0,9,0.7,36,140,9,0.9,2,0.03,86,6
18-097,UK,Lamb average extra trimmed lean raw,1,71.6,618,148,7.5,N,N,,,N,0,0,,0,,20,-,0,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
